index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,round_num,speaker_hash,timestamp,majority_pct,num_votes
7957,195,0.2692307692307692,0.2604531576410092,126.28571428571429,79.25494898601292,58,316,635.0,389.3951353427151,298,1568,9.571428571428571,6.88387645894672,5,26,0.76932275,0.8852865,0.1812842,2.860007,4.6150885,3.1475077,2.3974879,12.159919,4.187017,3.0052133,1.4931679,10.980074,7957,97,2,5eab6e5ad5ea945196f9b094,2020-05-01T01:51:30.874Z,0.6666666666666666,6
8024,196,0.17397078353253653,0.176142912024587,83.66666666666667,26.74987019698517,42,118,433.8333333333333,139.44224212514976,233,633,5.833333333333333,2.9674156357941426,1,11,0.72355986,0.4672907,0.009352477,1.1630276,2.2182438,0.83483773,0.7627081,3.231332,2.8915298,2.0006206,0.22793935,6.675888,8024,98,0,5d482ea321c9be351f76201f,2020-05-01T00:51:11.777Z,1.0,6
8059,197,0.11985294117647059,0.1448324022346369,108.8,23.85288242540092,77,139,572.8,151.23412313363673,386,754,5.4,2.33238075793812,2,8,0.9310538,1.0495818,0.018812753,2.9347875,2.1454496,1.0359435,1.3637034,4.197453,2.3234963,1.2288953,0.20254996,3.3451009,8059,98,1,5d482ea321c9be351f76201f,2020-05-01T01:05:50.883Z,0.6,5
8086,198,0.37209302325581395,0.3593208285180905,86.0,62.19324722186485,3,217,459.14285714285717,316.58915628547834,61,1126,6.571428571428571,2.920721185751553,3,12,0.83768463,0.5470362,0.021583246,1.5656393,2.7829323,1.6903462,0.49415115,5.8304467,2.9508116,1.9269308,0.5383228,6.1503763,8086,99,1,5d482ea121c9be351f761c52,2020-05-01T00:48:07.649Z,0.8571428571428571,7
8132,199,0.4404761904761904,0.4488174077578051,82.28571428571429,65.2286402602728,0,200,431.42857142857144,348.8101641469825,1,1067,4.428571428571429,3.1102201510110348,1,10,0.53607225,0.6009895,0.04726098,1.8193717,2.0497003,1.746392,0.058704272,5.8142204,1.8427988,1.253947,0.6189744,3.6540504,8132,99,2,5d482ea121c9be351f761c52,2020-05-01T01:03:09.495Z,0.8333333333333334,6
8163,200,0.09364435429344152,0.10080971659919029,82.16666666666667,16.15979235290135,48,94,411.6666666666667,81.56932974810788,244,498,6.5,1.3844373104863459,5,9,0.8394906,0.39889705,0.4442616,1.4042671,2.7466621,0.6035021,1.819659,3.7664356,2.9138472,0.9190502,1.9652317,4.612249,8163,100,0,5d482ea121c9be351f761c46,2020-05-01T00:29:13.988Z,1.0,6
8202,201,0.2777777777777778,0.27905614147224883,103.0,52.080066564217574,39,193,521.5,265.17337096071066,209,983,7.666666666666667,2.924988129130708,4,12,0.47713053,0.25279284,0.16517125,0.8420662,3.2985046,1.8379637,0.5179517,6.234074,3.891032,1.0678499,2.005063,5.3810344,8202,100,2,5d482ea121c9be351f761d74,2020-05-01T00:58:39.997Z,0.5,6
8248,202,0.2647540983606557,0.2589184826472962,97.6,46.83844574705698,42,175,495.6,236.23175061790485,217,884,6.2,2.4819347291981715,3,10,0.6209158,0.5864797,0.06466681,1.3993847,3.0281606,0.95346797,1.4205279,4.2623196,2.5509236,1.5293157,1.2247702,5.448523,8248,101,2,5d482ea821c9be351f763561,2020-05-01T00:56:35.297Z,0.8,5
8279,203,0.2751054852320675,0.29471919530595136,94.8,52.87116416346438,38,195,477.2,281.68166429499803,187,1011,6.8,2.1354156504062622,4,10,0.91058606,0.8518047,0.21958908,2.505724,3.3979568,1.1083056,2.2269075,4.9866047,2.491457,0.88832605,1.1780599,3.7000296,8279,101,3,5d482ea621c9be351f762b74,2020-05-01T01:11:02.438Z,1.0,5
8313,204,0.12585034013605442,0.11491628614916286,98.0,22.2560853101648,71,138,511.0,107.00778787857763,373,706,6.0,1.8257418583505538,3,8,0.6296062,0.29336175,0.4495595,1.2773659,2.8858368,1.3579789,0.82324415,4.536728,2.4845572,0.77494055,1.6921984,3.5954072,8313,102,1,5ea9d2fca68ffa2bcbe13a4e,2020-05-01T00:37:21.729Z,1.0,6
8349,205,0.20086778968861665,0.1923224200650967,108.83333333333333,41.82270781392435,73,188,580.3333333333334,210.60758665241752,389,968,8.166666666666666,3.5784850922639815,6,16,0.80261564,1.2395954,0.12550005,3.5606909,3.892825,0.71375996,3.151795,5.3905835,3.471227,1.7250993,1.8804693,7.0487256,8349,102,3,5ea9d2fca68ffa2bcbe13a4e,2020-05-01T01:07:02.513Z,1.0,6
8398,206,0.1593915343915344,0.17114624505928855,84.0,23.930454794396756,49,113,421.6666666666667,127.97482391296951,247,594,6.333333333333333,1.699673171197595,4,8,0.7381363,0.46199515,0.1617131,1.3099746,2.802514,0.61675805,1.9350101,3.465028,2.7926826,0.75592,1.8554927,3.7161107,8398,103,2,5d482ea721c9be351f762cc9,2020-05-01T00:25:31.959Z,0.8333333333333334,6
8436,207,0.12353666050523722,0.116128642243985,90.16666666666667,20.819995730600482,50,116,459.5,104.38829755612775,245,570,7.5,2.753785273643051,4,11,0.93843144,0.4459968,0.37668738,1.6458037,3.419819,1.9016691,1.2733759,6.7058506,3.1417496,1.0862232,1.2898663,4.4369936,8436,103,3,5ea885dc7d50722703c53e04,2020-05-01T00:40:03.304Z,1.0,6
8481,208,0.24965325936199725,0.23796151846073843,144.2,65.88596208601648,69,256,769.2,334.28933575571926,371,1335,7.6,3.8262252939417984,4,14,0.6145035,0.251481,0.21018746,0.88286483,2.5866797,1.4825833,1.4256963,5.438577,4.3988166,2.2663128,2.0757227,7.7346,8481,104,2,5d482ea121c9be351f761c31,2020-04-30T22:54:36.891Z,0.8,5
8519,209,0.17785588752196838,0.16956103812880485,113.8,36.5589934215919,63,157,624.2,189.20930209691065,352,854,6.2,2.1354156504062622,4,10,0.3088079,0.1573164,0.12465195,0.5212474,3.1008353,1.2400917,2.1686993,5.544002,2.7903564,1.1276944,1.6722999,4.172661,8519,104,3,5d482ea121c9be351f761c31,2020-04-30T23:09:17.092Z,1.0,1
8550,210,0.18446280991735536,0.18501672240802675,121.0,40.422765862815474,56,169,598.0,204.18716903860536,270,831,8.8,3.7094473981982814,4,14,1.060705,0.7649214,0.07249862,1.7715471,2.948323,0.91106594,1.6711061,4.2641535,4.790972,2.4409375,1.4123094,8.58327,8550,105,0,5d482ea721c9be351f762c35,2020-04-30T22:16:37.421Z,1.0,5
8594,211,0.15458937198067632,0.15356277266117305,82.8,22.771912523984454,53,118,412.6,113.54752309055448,265,597,4.6,1.3564659966250536,3,6,0.74551135,0.5031284,0.18106605,1.5679541,1.9556643,0.7387024,1.1437136,2.9176445,1.8988241,0.68507695,0.88638896,2.7468672,8594,105,3,5d482ea121c9be351f761bee,2020-04-30T23:01:22.058Z,1.0,3
8617,212,0.19635284139100934,0.2216778408114148,65.5,25.11805459558257,34,116,323.1666666666667,135.00051440231215,148,586,5.5,0.9574271077563381,4,7,1.1087546,0.5206997,0.5797944,1.9566109,2.1675713,1.2716293,0.5700906,3.821953,2.223674,0.4503623,1.6437078,2.9365308,8617,106,0,5d43364cce0995585f1a5cbd,2020-04-30T22:13:06.985Z,1.0,5
8650,213,0.20476190476190476,0.20279295689131754,67.2,24.83867951401604,36,102,329.4,123.15940889757469,175,480,4.2,1.469693845669907,2,6,0.6608822,0.52227914,0.03244518,1.323539,0.9440187,0.42198938,0.28880584,1.5632613,2.5950992,1.1671696,0.8509027,4.0198135,8650,106,3,5d482ea421c9be351f762296,2020-04-30T22:58:03.363Z,0.6666666666666666,3
8671,214,0.19525065963060687,0.21667770663133878,108.28571428571429,38.60686203148823,53,154,554.5714285714286,218.80379804933992,239,809,7.0,1.6903085094570331,4,9,0.7400707,0.5294954,0.093084276,1.8665293,3.3783147,1.2629592,1.0972496,4.8531647,2.8816144,0.73004144,1.7318386,3.862259,8671,107,1,5d482ea621c9be351f76278a,2020-05-01T18:29:31.400Z,0.7142857142857143,7
8720,215,0.2069229298144961,0.21415688151065632,106.71428571428571,39.70503489380619,37,171,554.4285714285714,213.42971887241754,189,915,7.571428571428571,3.81190401832181,2,13,0.79256546,0.43498698,0.23147975,1.599699,3.351495,2.4895782,0.039826736,8.117734,3.4273682,1.6926897,0.8447242,6.37796,8720,107,3,5d482ea421c9be351f76227f,2020-05-01T18:58:58.182Z,0.5,6
8773,216,0.21594202898550724,0.208599102291519,95.83333333333333,38.1768545354672,35,162,470.3333333333333,182.2184281447833,167,778,8.833333333333334,3.0230595245361753,5,15,1.9298848,0.7787975,0.79432666,2.9505327,3.18036,1.2327917,1.786918,5.587836,3.7230885,1.5148982,2.4187553,6.9206185,8773,108,0,5d482ea221c9be351f761f2e,2020-05-01T18:21:13.020Z,1.0,5
8826,217,0.14355555555555555,0.1655855855855856,180.0,47.52683452535,124,251,888.0,268.71620717775846,570,1280,13.8,4.445222154178574,7,20,0.9046606,0.58697885,0.22674683,1.9849513,5.6330223,1.9682864,3.7413204,8.378777,7.2623167,2.585373,3.0319326,10.683159,8826,108,1,5d482ea221c9be351f761f32,2020-05-01T18:36:31.544Z,0.75,4
8895,218,0.16414686825053995,0.15930664465538588,92.6,27.13374283065276,50,126,484.6,138.21519453374145,262,663,5.8,2.039607805437114,3,9,0.5014438,0.26919344,0.25531742,0.99593186,2.208199,0.43107688,1.7668092,2.9968681,3.0903566,1.9298158,0.6760858,6.058647,8895,109,2,5d482ea221c9be351f761ea0,2020-05-01T18:57:26.950Z,0.6666666666666666,3
8924,219,0.3001821493624772,0.3045833333333333,109.8,59.67713129834577,24,206,576.0,313.80184830558284,117,1060,7.0,3.03315017762062,3,11,1.1286438,0.52432394,0.26211694,1.7260288,2.4303825,1.5523381,0.38209656,4.959966,3.4409738,1.1447375,2.1387198,5.0534706,8924,109,3,5d482ea121c9be351f761c6c,2020-05-01T19:12:29.873Z,0.6666666666666666,3
8959,220,0.22945736434108524,0.224446583253128,77.4,33.31426121047862,41,137,415.6,176.75021923607335,230,734,2.8,1.7204650534085253,1,6,0.18381444,0.22122891,0.009467347,0.5844042,1.9492964,1.0861647,0.86983997,3.9914918,0.6668892,0.45976427,0.12069262,1.424104,8959,110,0,5d482ea921c9be351f7636a3,2020-05-01T18:51:00.267Z,1.0,5
8973,221,0.22269129287598943,0.2202869866402771,75.8,30.340731698494025,37,114,404.2,163.46914081868783,192,581,3.4,0.8,3,5,0.15868363,0.079966106,0.082235284,0.31079736,1.7152039,0.39345008,1.4632705,2.4916265,1.5261126,0.3384892,1.2774681,2.1975763,8973,110,2,5d482ea221c9be351f761e64,2020-05-01T19:18:59.192Z,1.0,3
8990,222,0.41403508771929826,0.4285223367697594,45.6,34.52882853500825,10,102,232.8,181.88281941953727,44,525,4.0,0.6324555320336759,3,5,0.9991581,0.782353,0.071600705,2.3641188,1.4066279,1.112543,0.36378142,3.4764156,1.5942141,0.5263853,1.0510057,2.414438,8990,111,2,5eac69b8d5ea945196fa1146,2020-05-01T19:30:00.170Z,1.0,5
9010,223,0.3582887700534759,0.3658778205833792,74.8,49.56369639161309,22,157,363.4,243.5903117942091,92,756,6.8,2.925747767665559,4,12,1.3166846,0.76603884,0.25771713,2.2313175,2.0385225,0.65205145,1.4334208,3.0770416,3.4447925,2.1112545,1.2583966,7.395989,9010,111,3,5eac6c10d5ea945196fa169d,2020-05-01T19:44:34.865Z,1.0,5
9044,224,0.410792721188036,0.4126984126984127,97.57142857142857,88.47091070411973,35,306,474.42857142857144,425.9033616554203,169,1471,8.428571428571429,6.020373573058707,4,22,0.62733227,0.3696418,0.117946014,1.3775315,4.0233173,3.3627133,1.6065203,11.917575,3.7779217,2.532638,1.4354886,9.33217,9044,112,0,5eac6f58d5ea945196fa21c6,2020-05-01T19:22:27.837Z,0.75,4
9103,225,0.34679089026915116,0.37169032517869727,78.85714285714286,55.2175659716791,33,202,405.42857142857144,305.193080404079,139,1089,7.285714285714286,4.494895063586364,4,18,0.75739056,0.8474174,0.073490985,2.641349,3.901321,2.9048636,1.6988682,10.083273,2.627003,1.8826628,0.93159986,6.996147,9103,112,1,5eac6f76d5ea945196fa21d7,2020-05-01T19:37:17.309Z,0.6666666666666666,6
9154,226,0.18814432989690721,0.2058387901465544,72.75,25.40054133281415,40,123,400.875,149.05488712216047,175,674,7.375,3.314268395890713,2,14,0.82635695,0.6249205,0.111164875,2.1471887,3.1564932,1.8366349,0.37909395,6.152699,3.39215,1.397651,1.3282435,5.7001123,9154,113,0,5eab7fb2d5ea945196f9ec55,2020-05-01T18:08:40.808Z,0.7142857142857143,7
9213,227,0.25693018480492813,0.26862534219788814,60.875,29.357441560871752,12,121,319.625,160.09913920755477,56,638,7.0,3.605551275463989,1,13,1.158747,0.8510255,0.069237374,2.8867762,2.4690876,1.378653,0.42245033,5.267017,3.3721654,1.9444472,0.5083123,7.465311,9213,113,3,5eab7fb2d5ea945196f9ec55,2020-05-01T18:53:34.361Z,1.0,8
9269,228,0.240138067061144,0.236074400391581,112.66666666666667,49.583823526988674,34,196,567.5,247.65214179032117,160,977,5.333333333333333,1.5986105077709065,3,8,0.41165826,0.28656936,0.11665439,0.797969,2.6059601,0.89121234,1.1030612,3.8075404,2.3157148,0.84768325,1.141475,3.930721,9269,114,1,5eacbd5ad5ea945196fa7424,2020-05-02T01:06:21.818Z,0.5,6
9301,229,0.22278338945005613,0.22021680216802167,99.0,41.745259211875386,54,180,512.5,215.4590061550766,281,937,6.666666666666667,2.494438257849294,5,12,0.39383695,0.21151747,0.16783734,0.7360303,2.6860816,1.0318072,1.1465001,4.14181,3.5867481,1.6565132,1.8645592,7.12216,9301,114,2,5eacae50d5ea945196fa6603,2020-05-02T01:21:01.509Z,0.6,5
9341,230,0.11749819233550253,0.12300275482093664,76.83333333333333,16.63747443440727,54,102,403.3333333333333,88.50737571273682,269,530,7.5,1.707825127659933,5,10,0.672147,0.20736317,0.49963775,1.097569,3.3087578,0.71926194,2.4518454,4.550339,3.5190952,1.1893908,1.9283493,5.4835825,9341,115,1,5eac7476d5ea945196fa369c,2020-05-02T00:32:44.947Z,1.0,6
9386,231,0.19498910675381265,0.22186655285246834,76.5,26.537709019431198,34,115,390.5,153.25876810153474,161,624,8.166666666666666,3.7155828016013257,3,13,0.83415765,0.5899396,0.10291931,1.6644851,3.6824024,1.3919492,1.84371,6.1119795,3.6501064,1.8732936,1.0533707,6.129802,9386,115,3,5eacaf5ed5ea945196fa6656,2020-05-02T01:02:41.554Z,1.0,6
9435,232,0.3464566929133858,0.3444191343963554,50.8,31.789306378088842,9,103,263.4,167.55966101660624,57,557,4.6,1.8547236990991407,2,7,0.7761448,0.29344827,0.39155096,1.1872716,1.7567797,1.0494454,0.46432403,3.025721,2.0670757,0.8514097,0.81920743,3.4911385,9435,116,2,5eaca02cd5ea945196fa6060,2020-05-02T00:01:21.171Z,1.0,5
9458,233,0.4587301587301587,0.4497393894266567,50.4,45.306070233468716,11,133,268.6,240.32195072443966,75,715,4.2,2.9933259094191533,2,10,0.8055226,0.5148396,0.065395325,1.6071951,1.4307592,1.0591316,0.46491474,2.78675,1.963718,1.9161701,0.39335003,5.606055,9458,116,3,5eaca02cd5ea945196fa6060,2020-05-02T00:16:25.611Z,0.8,5
9479,234,0.3780487804878049,0.39701636188642925,34.166666666666664,23.533073652958205,3,77,173.16666666666666,129.2457822221763,14,424,4.166666666666667,1.7716909687891083,1,6,0.3482487,0.25197363,0.039149486,0.617844,2.2098513,1.165858,0.6048347,4.1326733,1.6085668,0.67926514,0.35601592,2.5255692,9479,117,0,5d482ea821c9be351f7632bf,2020-05-01T22:46:33.037Z,1.0,2
9504,235,0.33282051282051284,0.36063808964572325,54.166666666666664,33.413653230711276,15,118,283.8333333333333,192.94249287172474,75,662,6.0,2.516611478423583,4,10,0.4892198,0.32647273,0.08765072,0.9698068,2.2131655,0.92568266,0.61996436,3.703823,3.2976148,1.6631486,1.7344851,5.8193173,9504,117,2,5d482ea521c9be351f7624ab,2020-05-01T23:15:43.514Z,0.75,4
9540,236,0.17313432835820897,0.190224570673712,26.8,8.908422980528035,12,40,151.4,53.97629109155241,64,233,2.4,1.019803902718557,1,4,0.4841636,0.38874522,0.009306703,1.0860512,1.0500987,0.79063696,0.047655728,2.4626696,0.86573774,0.32740387,0.2719483,1.1863576,9540,118,0,5d482ea221c9be351f761dd3,2020-05-02T16:09:43.790Z,0.8333333333333334,6
9552,237,0.11329479768786127,0.10626673808248527,69.2,14.688771221582831,54,95,373.4,78.96480228557532,287,522,2.8,1.16619037896906,2,5,0.34716853,0.3055367,0.036951058,0.84607655,0.920249,0.4316692,0.284141,1.3346195,1.5325825,0.7665942,0.6284293,2.9192595,9552,118,1,5d482ea221c9be351f761dd3,2020-05-02T16:24:45.113Z,0.6,5
9566,238,0.2875210792580101,0.26621888993023013,98.83333333333333,51.65080401654514,34,191,533.5,258.6405162898239,214,1002,6.166666666666667,3.435921354681384,1,11,1.0458657,0.8081207,0.009856199,2.018393,1.9653324,1.3195637,0.38511407,4.140576,3.1554687,1.6328883,0.22472718,5.0666776,9566,119,1,5eacc390d5ea945196fa7bed,2020-05-02T16:16:01.431Z,1.0,6
9603,239,0.42193308550185876,0.41370738636363635,89.66666666666667,67.74871872507175,9,189,469.3333333333333,348.0755026650907,49,970,5.5,3.2015621187164243,1,10,0.5396505,0.48029816,0.066203326,1.2898786,2.257328,1.1705139,0.38820234,4.2627444,2.7030213,1.8288474,0.5236436,5.828287,9603,119,2,5d482ea221c9be351f761e77,2020-05-02T16:30:44.221Z,0.8333333333333334,6
9636,240,0.19368686868686869,0.19019274376417233,61.875,21.25698414639292,31,99,330.75,114.43529831306422,188,551,4.625,1.4086784586980805,2,7,0.6664659,0.4029787,0.06687865,1.4195197,1.626019,1.2347516,0.1877017,3.832032,2.3325152,0.9322935,1.1010895,3.7762377,9636,120,0,5d482ea621c9be351f762b56,2020-05-02T16:30:30.528Z,1.0,6
9673,241,0.17798913043478262,0.18971209720021132,46.0,15.56438241627338,17,70,236.625,83.93887284804342,94,374,5.25,2.384848003542364,3,10,1.0391879,0.80251336,0.08054243,2.877896,1.6742744,0.7933381,0.42228565,2.785055,2.5365376,1.1587377,0.9332564,4.3491597,9673,120,1,5d482ea321c9be351f761fb5,2020-05-02T16:45:10.993Z,1.0,8
9715,242,0.21255274261603377,0.21506561679790026,105.33333333333333,40.651636566755286,49,174,529.1666666666666,212.77485492625507,266,925,6.0,1.1547005383792515,4,7,0.54464644,0.39444846,0.063067205,1.1517364,2.5407994,1.4516832,1.0477715,5.3503237,2.9145539,0.8806958,1.5866089,4.180543,9715,121,1,5eadd582d5ea945196fab7fc,2020-05-02T21:00:39.773Z,0.75,4
9751,243,0.16875981161695447,0.17018305926155755,106.16666666666667,33.503316585410204,47,142,537.1666666666666,175.0327747086877,229,717,7.833333333333333,2.266911751455907,4,11,0.85074097,0.55162865,0.22300483,1.75034,2.422244,0.972552,1.1338786,3.8904142,4.560348,1.5899762,2.4569068,7.417711,9751,121,2,5eadd00ad5ea945196fab489,2020-05-02T21:15:39.919Z,0.6,5
9798,244,0.1317408613825552,0.1284000905182168,102.33333333333333,24.91318258807306,49,129,545.5555555555555,127.18762266048017,281,689,6.444444444444445,1.5713484026367723,3,8,0.39023674,0.31999835,0.041210644,0.9092636,3.1654427,1.2023659,1.8223722,6.1924276,2.8887646,1.1635255,1.1364172,4.843452,9798,122,1,5d482eab21c9be351f7641d2,2020-05-02T20:05:23.792Z,0.7142857142857143,7
9856,245,0.12324393358876118,0.12004183763778259,116.0,25.660172338556972,66,155,613.7777777777778,131.57995269271564,365,769,6.666666666666667,1.4907119849998598,4,9,0.7156464,0.5775705,0.12178327,2.1015916,2.579844,1.1287074,0.8808226,4.2950006,3.3711762,0.73718655,2.4995997,4.395309,9856,122,3,5d482ea721c9be351f762fff,2020-05-02T20:35:12.761Z,1.0,8
9916,246,0.2823629771806355,0.29146865806743605,115.77777777777777,57.62094098074217,19,209,600.1111111111111,310.59492892921355,95,1175,9.0,4.055175020198813,2,14,0.6903105,0.41717544,0.05257787,1.5667796,3.6545813,1.8488266,1.0433041,6.3359013,4.655108,2.277079,0.7252627,7.8896437,9916,123,2,5d482ea621c9be351f762b66,2020-05-02T23:42:49.862Z,0.7142857142857143,7
9997,247,0.22398989898989902,0.22449382716049382,97.77777777777777,43.03687766911272,5,180,500.0,223.37561788759905,20,934,8.444444444444445,4.2716406192757965,1,15,1.6514275,1.1415963,0.05493049,4.3530827,2.834822,1.8609116,0.5355151,7.4479547,3.9581952,2.0134902,0.4095544,7.435032,9997,123,3,5d482ea421c9be351f7622ab,2020-05-02T23:57:32.475Z,1.0,8
10073,248,0.34332688588007737,0.34830264311662285,86.16666666666667,53.19904969911482,28,170,443.5,278.3371756221819,138,889,8.0,4.242640687119285,1,13,1.768898,1.1799904,0.024180654,3.2242727,2.3446128,1.160168,0.5824371,3.3395486,3.8864892,2.2035918,0.39338225,7.0213814,10073,124,0,5eab40f6d5ea945196f9629b,2020-05-03T20:51:51.839Z,0.8333333333333334,6
10121,249,0.2540345019476906,0.2503825136612022,99.83333333333333,47.45319331252172,38,189,508.3333333333333,239.08273788702425,193,957,7.5,4.112987559751022,3,14,1.3194771,0.7946165,0.3305121,2.497941,2.4077396,1.410109,1.005931,4.8544874,3.772783,1.9853646,1.211848,6.647572,10121,124,1,5eab40f6d5ea945196f9629b,2020-05-03T21:06:46.835Z,0.6666666666666666,6
10166,250,0.25029239766081873,0.25670010833215584,52.77777777777778,23.578605075024065,16,82,262.1111111111111,120.45787133032071,87,414,6.777777777777778,2.8588178511708016,3,13,0.7303129,0.42485657,0.17128453,1.3685318,3.604869,1.6805439,1.2851273,7.5329595,2.442596,1.1507268,0.9014288,4.5153985,10166,125,0,5f1322522ce49169326082c9,2020-07-18T16:53:45.241Z,1.0,6
10227,251,0.29806320081549437,0.2926071897766631,60.55555555555556,31.97607130030938,19,113,310.1111111111111,159.66523621102056,96,546,7.0,2.943920288775949,3,13,1.1156254,0.610413,0.26734412,2.6309543,2.0517836,1.3046545,0.14979015,4.23268,3.832591,1.6480606,1.8968168,7.615495,10227,125,2,5f1322982ce49169326082d4,2020-07-18T17:23:38.999Z,0.875,8
10290,252,0.18660287081339713,0.18623124448367168,69.66666666666667,23.30712814188445,43,105,377.6666666666667,126.35224132910699,238,580,4.333333333333333,2.0548046676563256,2,8,0.40548193,0.41400683,0.0382903,1.281061,1.713087,0.93880165,0.36249363,3.1647413,2.2147646,1.1455475,0.9160583,4.418682,10290,126,1,5d482ea821c9be351f763252,2020-07-22T23:58:32.491Z,0.6666666666666666,6
10316,253,0.3075526506899056,0.3090233991873336,76.5,42.6800109340817,21,154,396.5,220.82025118483435,97,790,4.833333333333333,1.7716909687891083,3,8,0.6277978,0.37350884,0.05382341,1.2176919,2.0040848,1.284083,0.7591679,3.6723337,2.2014506,1.08793,1.2738429,4.4898176,10316,126,3,5f18c10846a7f03dda99cf42,2020-07-23T00:28:27.641Z,0.8333333333333334,6
10345,254,0.27412935323383086,0.2637307769123228,55.833333333333336,26.965512954306817,17,94,278.1666666666667,130.22085939749525,81,437,8.5,5.649483752226097,3,20,2.0524244,0.96782345,0.7178339,3.7105813,2.2242918,1.7984691,0.18195808,5.9385,4.223284,3.0114675,1.6510978,10.350919,10345,127,0,5f18c65846a7f03dda99d9c5,2020-07-22T23:31:00.262Z,1.0,6
10396,255,0.36186186186186187,0.380920564216778,74.0,47.4903498969352,7,141,374.1666666666667,250.95910468086672,29,750,8.666666666666666,4.853406592853679,2,15,1.0759934,0.47973806,0.40756455,1.8616402,2.4053519,1.5569403,0.1992251,4.521582,5.1853213,3.4047604,0.96211076,10.264437,10396,127,1,5e9f3c169dc0406f89877a12,2020-07-22T23:45:16.953Z,0.8333333333333334,6
10448,256,0.1964573268921095,0.1989339676666226,88.71428571428571,30.72325450447818,43,135,463.2857142857143,163.49985957679797,221,745,5.857142857142857,1.6413036132965795,4,8,0.8076821,0.52947336,0.19784719,1.6464808,1.8895019,0.5948234,0.88714045,2.8476496,3.1599584,1.1318241,1.7741565,4.877181,10448,128,1,5d482ea821c9be351f7634ee,2020-07-22T23:15:10.210Z,1.0,5
10489,257,0.24911816578483245,0.23828311294168653,92.57142857142857,41.268656881661734,21,158,470.7142857142857,202.62612600248644,108,796,6.571428571428571,2.6649654437396615,2,10,0.31503692,0.27506393,0.09751746,0.87243676,3.173565,1.4484279,0.52865624,4.6772346,3.0828269,1.6138002,1.2992259,5.717507,10489,128,2,5f18bbe046a7f03dda99c932,2020-07-22T23:29:41.814Z,1.0,6
10535,258,0.2280382891069914,0.21945252273461663,101.88888888888889,41.27265558169758,43,166,534.8888888888889,207.52426602123987,222,859,7.222222222222222,2.199887763691481,4,11,0.8401405,0.62946266,0.33264053,2.4338899,3.1253219,1.4912672,1.0325439,6.1278143,3.25676,0.90745765,1.8217548,4.564168,10535,129,0,5f18ba4646a7f03dda99c8d4,2020-07-22T22:54:58.799Z,1.0,8
10600,259,0.17840264650283555,0.1714493706556453,132.25,42.09141836526776,56,188,665.375,202.83363718821394,301,952,9.75,3.4550687402713134,5,14,1.0778685,0.48254937,0.3027735,1.787126,4.428026,2.075334,0.63100433,8.11649,4.2441053,2.2301128,1.5010759,8.42265,10600,129,2,5f18bce446a7f03dda99c96a,2020-07-22T23:24:44.459Z,0.75,8
10678,260,0.3067101331160011,0.30792227204783257,90.88888888888889,52.14391291724267,32,208,470.77777777777777,275.8537365174111,162,1113,7.333333333333333,3.858612300930075,3,16,1.7602118,1.2679173,0.093416,3.3208935,2.3856754,1.4840566,0.5798871,6.1877794,3.1874459,1.8498578,1.2560354,6.9591527,10678,130,0,5f18bc3a46a7f03dda99c94b,2020-07-22T22:49:43.070Z,1.0,8
10744,261,0.29195906432748536,0.2937803264225849,106.875,57.85852897369583,30,230,566.75,310.6524384259683,136,1226,8.875,3.0998991919093113,4,14,1.9913707,0.8876366,0.90796864,3.2993083,2.4922645,1.0854844,1.1082731,5.0264444,4.391365,1.5953066,1.9837582,7.0000343,10744,130,2,5f18bbea46a7f03dda99c933,2020-07-22T23:19:34.119Z,1.0,8
10815,262,0.34028998242530756,0.3517280305661688,71.125,43.08839025770167,9,142,359.875,226.4047468031534,36,746,5.125,1.5360257159305635,3,7,0.82881916,0.6072204,0.16671276,2.0507562,2.2731862,1.3886031,0.18094362,4.3266463,2.0229945,0.68420196,0.9115107,2.9703567,10815,131,0,5f18b79446a7f03dda99c86e,2020-07-22T22:37:35.491Z,0.625,8
10856,263,0.3279983792544571,0.33032289002557547,77.125,46.25591178433304,24,168,391.0,237.58682623411593,135,870,7.375,1.5761900266148114,5,10,1.3001182,0.26070416,0.6857468,1.6089814,2.6089203,1.0123206,1.0369562,3.8164825,3.4659617,1.0239599,1.9826763,4.996547,10856,131,1,5d482eaa21c9be351f763c6e,2020-07-22T22:51:40.076Z,0.75,8
10915,264,0.19927536231884058,0.1977261492832427,103.5,36.61625322175932,45,159,505.75,178.06301553101923,207,780,5.5,1.9364916731037085,3,9,0.18929985,0.1928943,0.01870942,0.6652739,3.1291497,1.0802274,1.4073159,5.2374935,2.1815505,1.122065,0.33728823,4.3132553,10915,132,1,5ee168c0896280243c138219,2020-07-22T22:44:04.444Z,0.75,8
